202,202,202,202,101,101,101,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,,0,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,1,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,2,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,3,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,4,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,5,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,6,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,7,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,202,,8,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,202,,9,,
202,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,202,,10,,
202,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,202,,11,,
202,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,202,,12,,
202,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,202,,13,,
202,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,202,,14,,
202,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,202,,15,,
202,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,16,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,17,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,18,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,19,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,20,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,21,,
202,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,201,201,201,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,201,101,101,101,101,101,101,101,202,,22,,
